@relation BCI

@attribute Channel_0_0 NUMERIC
@attribute Channel_1_0 NUMERIC
@attribute Channel_2_0 NUMERIC
@attribute Channel_3_0 NUMERIC
@attribute Channel_4_0 NUMERIC
@attribute Channel_5_0 NUMERIC
@attribute Channel_6_0 NUMERIC
@attribute Channel_7_0 NUMERIC
@attribute Channel_8_0 NUMERIC
@attribute Channel_9_0 NUMERIC
@attribute Channel_10_0 NUMERIC
@attribute Channel_11_0 NUMERIC
@attribute Channel_12_0 NUMERIC
@attribute Channel_13_0 NUMERIC
@attribute Channel_14_0 NUMERIC
@attribute Channel_15_0 NUMERIC
@attribute Channel_0_1 NUMERIC
@attribute Channel_1_1 NUMERIC
@attribute Channel_2_1 NUMERIC
@attribute Channel_3_1 NUMERIC
@attribute Channel_4_1 NUMERIC
@attribute Channel_5_1 NUMERIC
@attribute Channel_6_1 NUMERIC
@attribute Channel_7_1 NUMERIC
@attribute Channel_8_1 NUMERIC
@attribute Channel_9_1 NUMERIC
@attribute Channel_10_1 NUMERIC
@attribute Channel_11_1 NUMERIC
@attribute Channel_12_1 NUMERIC
@attribute Channel_13_1 NUMERIC
@attribute Channel_14_1 NUMERIC
@attribute Channel_15_1 NUMERIC
@attribute Channel_0_2 NUMERIC
@attribute Channel_1_2 NUMERIC
@attribute Channel_2_2 NUMERIC
@attribute Channel_3_2 NUMERIC
@attribute Channel_4_2 NUMERIC
@attribute Channel_5_2 NUMERIC
@attribute Channel_6_2 NUMERIC
@attribute Channel_7_2 NUMERIC
@attribute Channel_8_2 NUMERIC
@attribute Channel_9_2 NUMERIC
@attribute Channel_10_2 NUMERIC
@attribute Channel_11_2 NUMERIC
@attribute Channel_12_2 NUMERIC
@attribute Channel_13_2 NUMERIC
@attribute Channel_14_2 NUMERIC
@attribute Channel_15_2 NUMERIC
@attribute Channel_0_3 NUMERIC
@attribute Channel_1_3 NUMERIC
@attribute Channel_2_3 NUMERIC
@attribute Channel_3_3 NUMERIC
@attribute Channel_4_3 NUMERIC
@attribute Channel_5_3 NUMERIC
@attribute Channel_6_3 NUMERIC
@attribute Channel_7_3 NUMERIC
@attribute Channel_8_3 NUMERIC
@attribute Channel_9_3 NUMERIC
@attribute Channel_10_3 NUMERIC
@attribute Channel_11_3 NUMERIC
@attribute Channel_12_3 NUMERIC
@attribute Channel_13_3 NUMERIC
@attribute Channel_14_3 NUMERIC
@attribute Channel_15_3 NUMERIC
@attribute Mean_0_0 NUMERIC
@attribute Variance_0_1 NUMERIC
@attribute StdDev_0_2 NUMERIC
@attribute Mean_1_0 NUMERIC
@attribute Variance_1_1 NUMERIC
@attribute StdDev_1_2 NUMERIC
@attribute Mean_2_0 NUMERIC
@attribute Variance_2_1 NUMERIC
@attribute StdDev_2_2 NUMERIC
@attribute Mean_3_0 NUMERIC
@attribute Variance_3_1 NUMERIC
@attribute StdDev_3_2 NUMERIC
@attribute Mean_4_0 NUMERIC
@attribute Variance_4_1 NUMERIC
@attribute StdDev_4_2 NUMERIC
@attribute Mean_5_0 NUMERIC
@attribute Variance_5_1 NUMERIC
@attribute StdDev_5_2 NUMERIC
@attribute Mean_6_0 NUMERIC
@attribute Variance_6_1 NUMERIC
@attribute StdDev_6_2 NUMERIC
@attribute Mean_7_0 NUMERIC
@attribute Variance_7_1 NUMERIC
@attribute StdDev_7_2 NUMERIC
@attribute Mean_8_0 NUMERIC
@attribute Variance_8_1 NUMERIC
@attribute StdDev_8_2 NUMERIC
@attribute Mean_9_0 NUMERIC
@attribute Variance_9_1 NUMERIC
@attribute StdDev_9_2 NUMERIC
@attribute Mean_10_0 NUMERIC
@attribute Variance_10_1 NUMERIC
@attribute StdDev_10_2 NUMERIC
@attribute Mean_11_0 NUMERIC
@attribute Variance_11_1 NUMERIC
@attribute StdDev_11_2 NUMERIC
@attribute Mean_12_0 NUMERIC
@attribute Variance_12_1 NUMERIC
@attribute StdDev_12_2 NUMERIC
@attribute Mean_13_0 NUMERIC
@attribute Variance_13_1 NUMERIC
@attribute StdDev_13_2 NUMERIC
@attribute Mean_14_0 NUMERIC
@attribute Variance_14_1 NUMERIC
@attribute StdDev_14_2 NUMERIC
@attribute Mean_15_0 NUMERIC
@attribute Variance_15_1 NUMERIC
@attribute StdDev_15_2 NUMERIC
@attribute @class@ { '0', '1' }

@data
-10286.63, 19143.40, 14149.70, 17523.12, -11295.97, 16583.36, 44232.56, 27830.20, -7937.35, 3657.64, 24037.36, 26701.97, -25040.84, -14617.62, 27738.51, -24458.64, -10278.92, 19153.57, 14166.89, 17544.17, -11282.60, 16573.71, 44180.03, 27820.86, -7937.35, 3657.64, 24037.36, 26701.97, -25040.84, -14617.62, 27738.51, -24458.64, -10278.92, 19153.57, 14166.89, 17544.17, -11282.60, 16573.71, 44180.03, 27820.86, -7942.49, 3677.93, 24070.21, 26761.79, -25047.65, -14589.47, 27789.61, -24425.40, -10297.54, 19144.22, 14143.85, 17529.87, -11306.00, 16603.84, 44228.80, 27851.57, -7942.49, 3677.93, 24070.21, 26761.79, -25047.65, -14589.47, 27789.61, -24425.40, -10285.5025, 58.20781875000433, 7.629404875218271, 19148.690000000002, 23.898449999992128, 4.888604095239471, 14156.832499999999, 105.4311187499892, 10.267965657811152, 17535.332499999997, 83.79671874999357, 9.154054770974094, -11291.7925, 97.07716874999528, 9.852774672649085, 16583.655, 151.33182500001007, 12.301700085760913, 44205.354999999996, 643.122825000032, 25.359866423150418, 27830.872499999998, 157.33476874999093, 12.54331570000496, -7939.92, 6.604899999998504, 2.569999999999709, 3667.785, 102.92102499999963, 10.144999999999982, 24053.784999999996, 269.7806249999761, 16.424999999999272, 26731.880000000005, 894.6080999999913, 29.909999999999854, -25044.245000000003, 11.59402500000446, 3.405000000000655, -14603.545, 198.1056250000205, 14.075000000000728, 27764.06, 652.8025000000558, 25.55000000000109, -24442.019999999997, 276.2243999999662, 16.61999999999898, '0'
-10297.54, 19144.22, 14143.85, 17529.87, -11306.00, 16603.84, 44228.80, 27851.57, -7941.66, 3670.87, 24069.63, 26758.99, -25087.96, -14615.40, 27775.89, -24466.06, -10284.69, 19159.89, 14156.23, 17531.30, -11296.12, 16582.80, 44177.77, 27832.66, -7941.66, 3670.87, 24069.63, 26758.99, -25087.96, -14615.40, 27775.89, -24466.06, -10284.69, 19159.89, 14156.23, 17531.30, -11296.12, 16582.80, 44177.77, 27832.66, -7946.60, 3681.71, 24087.36, 26791.96, -25092.31, -14595.20, 27802.93, -24441.41, -10277.51, 19153.28, 14155.31, 17536.75, -11292.66, 16589.75, 44198.45, 27847.03, -7946.60, 3681.71, 24087.36, 26791.96, -25092.31, -14595.20, 27802.93, -24441.41, -10286.107500000002, 52.15941875000334, 7.222147793420136, 19154.32, 41.28534999999149, 6.425367693758194, 14152.904999999999, 27.47207499999629, 5.24138102030336, 17532.305, 6.926825000001971, 2.63188620574712, -11297.725000000002, 24.82047499999908, 4.982015154533262, 16589.7975, 73.78101875000611, 8.589587810250624, 44195.697499999995, 436.53556875010156, 20.893433627580258, 27840.98, 71.79884999999615, 8.473420206740379, -7944.129999999999, 6.100900000001259, 2.4700000000002547, 3676.29, 29.37640000000079, 5.420000000000073, 24078.495, 78.58822499999613, 8.864999999999782, 26775.475, 271.75522499995924, 16.484999999998763, -25090.135, 4.730625000004748, 2.1750000000010914, -14605.3, 102.00999999998898, 10.099999999999454, 27789.409999999996, 182.7904000000118, 13.520000000000437, -24453.735, 151.90562500001795, 12.325000000000728, '0'
-10277.51, 19153.28, 14155.31, 17536.75, -11292.66, 16589.75, 44198.45, 27847.03, -7914.62, 3682.34, 24080.70, 26786.75, -25132.17, -14604.83, 27787.53, -24461.19, -10286.58, 19148.36, 14151.49, 17532.37, -11291.47, 16575.85, 44147.53, 27825.84, -7914.62, 3682.34, 24080.70, 26786.75, -25132.17, -14604.83, 27787.53, -24461.19, -10286.58, 19148.36, 14151.49, 17532.37, -11291.47, 16575.85, 44147.53, 27825.84, -7951.57, 3682.11, 24090.35, 26801.64, -25148.62, -14595.17, 27807.76, -24441.63, -10282.99, 19150.01, 14158.09, 17535.32, -11291.27, 16586.29, 44176.50, 27847.39, -7951.57, 3682.11, 24090.35, 26801.64, -25148.62, -14595.17, 27807.76, -24441.63, -10283.414999999999, 13.77102499999917, 3.710933171049995, 19150.0025, 4.034418749997131, 2.008586256548902, 14154.095000000001, 7.75207500000055, 2.7842548374745713, 17534.2025, 3.613668750001704, 1.9009652153581622, -11291.717499999999, 0.3027687499999958, 0.5502442639410209, 16581.934999999998, 38.523675000010755, 6.206744315662661, 44167.5025, 459.12606874997823, 21.42722727629448, 27836.524999999998, 114.18542499998917, 10.685758045173452, -7933.094999999999, 341.3256249999966, 18.47499999999991, 3682.2250000000004, 0.013225000000002093, 0.1150000000000091, 24085.525, 23.28062499998947, 4.824999999998909, 26794.195, 55.428024999995664, 7.444999999999709, -25140.394999999997, 67.65062500000599, 8.225000000000364, -14600.0, 23.328899999999297, 4.829999999999927, 27797.644999999997, 102.31322499999558, 10.114999999999782, -24451.41, 95.64839999997723, 9.779999999998836, '0'
-10282.99, 19150.01, 14158.09, 17535.32, -11291.27, 16586.29, 44176.50, 27847.39, -7914.66, 3675.16, 24080.65, 26799.94, -25157.85, -14599.91, 27801.37, -24451.91, -10274.25, 19157.14, 14156.92, 17537.58, -11293.13, 16576.10, 44128.58, 27836.91, -7914.66, 3675.16, 24080.65, 26799.94, -25157.85, -14599.91, 27801.37, -24451.91, -10274.25, 19157.14, 14156.92, 17537.58, -11293.13, 16576.10, 44128.58, 27836.91, -7949.84, 3674.96, 24087.96, 26804.32, -25178.75, -14591.80, 27809.86, -24443.26, -10287.88, 19155.09, 14146.96, 17531.01, -11303.05, 16597.60, 44178.22, 27870.54, -7949.84, 3674.96, 24087.96, 26804.32, -25178.75, -14591.80, 27809.86, -24443.26, -10279.842499999999, 34.265068749996445, 5.853637223982747, 19154.844999999998, 8.492825000002552, 2.9142451852928493, 14154.7225, 20.313618750003794, 4.507063206790403, 17535.3725, 7.195068750007355, 2.6823625314277253, -11295.145, 21.40627499999789, 4.626691582545555, 16584.0225, 78.75551875000264, 8.874430615538252, 44152.97, 595.241899999972, 24.39757979800398, 27847.9375, 188.59606875001163, 13.733028389616459, -7932.25, 309.4081000000051, 17.590000000000146, 3675.0599999999995, 0.00999999999998181, 0.09999999999990905, 24084.305, 13.35902499999149, 3.654999999998836, 26802.129999999997, 4.796100000002231, 2.1900000000005093, -25168.3, 109.2025000000152, 10.450000000000728, -14595.855, 16.44302500000236, 4.055000000000291, 27805.615, 18.020025000006793, 4.2450000000008, -24447.585, 18.705625000006293, 4.325000000000728, '0'
-10287.88, 19155.09, 14146.96, 17531.01, -11303.05, 16597.60, 44178.22, 27870.54, -7931.14, 3669.62, 24080.12, 26826.12, -25185.41, -14603.44, 27808.74, -24462.42, -10270.18, 19154.64, 14154.69, 17524.91, -11293.87, 16577.17, 44124.00, 27848.39, -7931.14, 3669.62, 24080.12, 26826.12, -25185.41, -14603.44, 27808.74, -24462.42, -10270.18, 19154.64, 14154.69, 17524.91, -11293.87, 16577.17, 44124.00, 27848.39, -7944.97, 3665.53, 24067.15, 26781.70, -25183.87, -14594.66, 27785.68, -24457.12, -10280.75, 19159.94, 14160.37, 17531.90, -11293.53, 16588.21, 44146.50, 27872.51, -7944.97, 3665.53, 24067.15, 26781.70, -25183.87, -14594.66, 27785.68, -24457.12, -10277.2475, 56.30416874999369, 7.50361038100951, 19156.0775, 5.006718749998235, 2.2375698313121393, 14154.177500000002, 22.74116875000589, 4.768770150678883, 17528.182500000003, 10.808268750000918, 3.2875931545738624, -11296.08, 16.21289999999486, 4.026524555990545, 16585.0375, 72.91906875000322, 8.53926628873952, 44143.18, 493.64220000002035, 22.21806022136092, 27859.9575, 134.2921687500013, 11.588449799261388, -7938.055, 47.817224999999496, 6.914999999999964, 3667.5750000000003, 4.182024999999368, 2.0449999999998454, 24073.635000000002, 42.055224999983956, 6.484999999998763, 26803.91, 493.2840999999612, 22.209999999999127, -25184.64, 0.5929000000006723, 0.7700000000004366, -14599.05, 19.272100000002876, 4.390000000000327, 27797.21, 132.9409000000151, 11.530000000000655, -24459.769999999997, 7.022499999998072, 2.649999999999636, '0'
-10280.75, 19159.94, 14160.37, 17531.90, -11293.53, 16588.21, 44146.50, 27872.51, -7928.77, 3669.53, 24065.59, 26805.31, -25174.43, -14587.80, 27792.96, -24449.57, -10265.06, 19164.97, 14169.11, 17543.04, -11288.12, 16570.96, 44088.61, 27849.47, -7928.77, 3669.53, 24065.59, 26805.31, -25174.43, -14587.80, 27792.96, -24449.57, -10265.06, 19164.97, 14169.11, 17543.04, -11288.12, 16570.96, 44088.61, 27849.47, -7949.35, 3667.43, 24063.42, 26766.82, -25191.96, -14588.76, 27774.21, -24444.36, -10300.91, 19133.88, 14143.76, 17520.48, -11308.19, 16604.39, 44145.12, 27892.65, -7949.35, 3667.43, 24063.42, 26766.82, -25191.96, -14588.76, 27774.21, -24444.36, -10277.945, 216.8264250000049, 14.725027164661018, 19155.940000000002, 166.43134999999666, 12.900827492839234, 14160.587500000001, 107.11951875000304, 10.349855977258962, 17534.615, 87.28267500000847, 9.342519735061225, -11294.490000000002, 67.44134999999808, 8.212268261570495, 16583.629999999997, 193.252950000003, 13.901544878178218, 44117.21, 818.19805000002, 28.604161410536403, 27866.025, 324.7704749999949, 18.021389374851065, -7939.0599999999995, 105.88409999999925, 10.289999999999964, 3668.48, 1.102500000000382, 1.050000000000182, 24064.505, 1.1772250000020525, 1.0850000000009459, 26786.065000000002, 370.3700250000308, 19.2450000000008, -25183.195, 76.8252249999898, 8.764999999999418, -14588.28, 0.23040000000045402, 0.48000000000047294, 27783.585, 87.890625, 9.375, -24446.965, 6.786024999997726, 2.6049999999995634, '0'
-10300.91, 19133.88, 14143.76, 17520.48, -11308.19, 16604.39, 44145.12, 27892.65, -7970.50, 3659.49, 24074.01, 26835.32, -25201.17, -14607.27, 27802.55, -24455.98, -10286.97, 19127.06, 14150.42, 17509.95, -11302.54, 16575.03, 44092.86, 27868.33, -7970.50, 3659.49, 24074.01, 26835.32, -25201.17, -14607.27, 27802.55, -24455.98, -10286.97, 19127.06, 14150.42, 17509.95, -11302.54, 16575.03, 44092.86, 27868.33, -7953.89, 3652.32, 24057.16, 26770.84, -25211.96, -14613.41, 27760.93, -24463.04, -10306.01, 19122.19, 14132.27, 17502.44, -11320.13, 16597.67, 44130.52, 27902.06, -7953.89, 3652.32, 24057.16, 26770.84, -25211.96, -14613.41, 27760.93, -24463.04, -10295.215, 71.23127500000616, 8.439862261909619, 19127.5475, 17.319668750006095, 4.161690611999659, 14144.217499999999, 54.973518749997794, 7.414412906629749, 17510.705, 41.25022500000273, 6.422633805535135, -11308.35, 51.57654999999017, 7.1816815579633, 16588.03, 174.64480000000196, 13.215324437939538, 44115.340000000004, 531.9954000000016, 23.065025471479576, 27882.8425, 221.6811687499944, 14.888961305275611, -7962.195, 68.97302499999728, 8.304999999999836, 3655.9049999999997, 12.85222499999863, 3.584999999999809, 24065.585, 70.98062499998774, 8.424999999999272, 26803.079999999998, 1039.417599999986, 32.23999999999978, -25206.564999999995, 29.106025000004706, 5.395000000000437, -14610.34, 9.424899999998212, 3.069999999999709, 27781.739999999998, 433.0560999999788, 20.80999999999949, -24459.510000000002, 12.460900000004624, 3.530000000000655, '0'
-10306.01, 19122.19, 14132.27, 17502.44, -11320.13, 16597.67, 44130.52, 27902.06, -7962.32, 3656.75, 24065.34, 26837.96, -25205.50, -14610.13, 27794.19, -24466.33, -10282.56, 19147.29, 14150.13, 17513.24, -11303.68, 16572.63, 44081.55, 27875.96, -7962.32, 3656.75, 24065.34, 26837.96, -25205.50, -14610.13, 27794.19, -24466.33, -10282.56, 19147.29, 14150.13, 17513.24, -11303.68, 16572.63, 44081.55, 27875.96, -7950.27, 3657.55, 24049.78, 26768.87, -25198.71, -14601.70, 27753.15, -24468.59, -10295.26, 19140.60, 14136.27, 17512.59, -11315.30, 16592.19, 44108.53, 27900.54, -7950.27, 3657.55, 24049.78, 26768.87, -25198.71, -14601.70, 27753.15, -24468.59, -10291.5975, 96.12171875000656, 9.804168437455905, 19139.3425, 105.52876875001725, 10.272719637467834, 14142.2, 64.8848999999902, 8.055116386495616, 17510.3775, 21.071718750009943, 4.590394182421586, -11310.697499999998, 52.161418749992514, 7.222286255057502, 16583.780000000002, 128.076299999971, 11.317080012086643, 44100.5375, 420.9701687498921, 20.5175575727203, 27888.630000000005, 160.81770000002504, 12.681391879443874, -7956.295, 36.30062499999562, 6.024999999999636, 3657.1499999999996, 0.16000000000007275, 0.40000000000009095, 24057.559999999998, 60.528400000010194, 7.780000000000655, 26803.414999999997, 1193.357025000005, 34.54500000000007, -25202.104999999996, 11.526025000002964, 3.3950000000004366, -14605.915, 17.76622499999356, 4.214999999999236, 27773.67, 421.0703999999433, 20.519999999998618, -24467.46, 1.2768999999981911, 1.1299999999991996, '0'
-10295.26, 19140.60, 14136.27, 17512.59, -11315.30, 16592.19, 44108.53, 27900.54, -7922.55, 3666.54, 24060.36, 26854.50, -25207.63, -14600.14, 27806.29, -24463.51, -10289.11, 19141.79, 14149.97, 17508.70, -11305.27, 16575.34, 44085.28, 27894.19, -7922.55, 3666.54, 24060.36, 26854.50, -25207.63, -14600.14, 27806.29, -24463.51, -10289.11, 19141.79, 14149.97, 17508.70, -11305.27, 16575.34, 44085.28, 27894.19, -7970.97, 3650.93, 24034.70, 26767.73, -25186.08, -14599.69, 27764.55, -24469.04, -10301.58, 19133.23, 14158.13, 17521.55, -11304.73, 16581.19, 44080.23, 27899.89, -7970.97, 3650.93, 24034.70, 26767.73, -25186.08, -14599.69, 27764.55, -24469.04, -10293.765000000001, 26.661824999997172, 5.163508981303042, 19139.3525, 12.731018750002557, 3.5680553176769214, 14148.585, 61.65067499999258, 7.851794380903806, 17512.885000000002, 27.549424999993782, 5.248754614191236, -11307.642499999998, 19.594368749996814, 4.426552693688037, 16581.015, 47.33062499999174, 6.8797256485990586, 44089.83, 120.81374999997904, 10.991530830597666, 27897.2025, 9.12796875000462, 3.021252844434676, -7946.76, 586.1241000000018, 24.210000000000036, 3658.735, 60.918025000000995, 7.805000000000064, 24047.53, 164.60889999999813, 12.829999999999927, 26811.114999999998, 1882.258225000019, 43.38500000000022, -25196.855, 116.10062499999216, 10.774999999999636, -14599.915, 0.050624999999754436, 0.2249999999994543, 27785.420000000002, 435.5569000000334, 20.8700000000008, -24466.275, 7.64522500000684, 2.765000000001237, '0'
-10301.58, 19133.23, 14158.13, 17521.55, -11304.73, 16581.19, 44080.23, 27899.89, -7977.72, 3668.68, 24062.97, 26863.31, -25199.24, -14586.23, 27825.87, -24444.65, -10302.05, 19127.42, 14147.67, 17516.14, -11311.35, 16588.97, 44088.59, 27908.37, -7977.72, 3668.68, 24062.97, 26863.31, -25199.24, -14586.23, 27825.87, -24444.65, -10302.05, 19127.42, 14147.67, 17516.14, -11311.35, 16588.97, 44088.59, 27908.37, -7949.29, 3660.05, 24042.92, 26803.72, -25213.88, -14598.01, 27784.09, -24469.44, -10316.87, 19106.29, 14122.50, 17501.82, -11338.53, 16603.26, 44105.54, 27929.11, -7949.29, 3660.05, 24042.92, 26803.72, -25213.88, -14598.01, 27784.09, -24469.44, -10305.637499999999, 42.09316875000725, 6.487924841581263, 19123.589999999997, 105.38934999998365, 10.265931521298183, 14143.9925, 172.21111874999463, 13.122923407152639, 17513.9125, 53.62086874999768, 7.322627175406221, -11316.49, 169.2246000000079, 13.008635593328298, 16590.5975, 63.53436874999413, 7.970844920709104, 44090.7375, 84.68626874999714, 9.20251426241748, 27911.434999999998, 116.12027500001162, 10.775911794368568, -7963.505, 202.06622500000412, 14.215000000000146, 3664.365, 18.619224999998508, 4.314999999999827, 24052.945, 100.50062500002917, 10.025000000001455, 26833.515, 887.7420250000043, 29.795000000000073, -25206.56, 53.58239999999574, 7.319999999999709, -14592.12, 34.692100000003855, 5.890000000000327, 27804.98, 436.3920999999757, 20.889999999999418, -24457.045000000002, 153.63602499996574, 12.394999999998618, '0'
-10316.87, 19106.29, 14122.50, 17501.82, -11338.53, 16603.26, 44105.54, 27929.11, -7957.44, 3669.33, 24065.05, 26904.79, -25225.93, -14592.87, 27843.68, -24460.23, -10312.85, 19115.08, 14132.16, 17496.61, -11325.61, 16582.15, 44101.89, 27918.13, -7957.44, 3669.33, 24065.05, 26904.79, -25225.93, -14592.87, 27843.68, -24460.23, -10312.85, 19115.08, 14132.16, 17496.61, -11325.61, 16582.15, 44101.89, 27918.13, -8001.61, 3653.55, 24041.65, 26833.71, -25207.22, -14600.07, 27797.41, -24481.31, -10308.87, 19119.23, 14130.30, 17500.32, -11324.24, 16575.70, 44082.58, 27914.96, -8001.61, 3653.55, 24041.65, 26833.71, -25207.22, -14600.07, 27797.41, -24481.31, -10312.86, 8.000100000000003, 2.828444802360478, 19113.920000000002, 22.276049999997536, 4.719751052756653, 14129.279999999999, 15.89939999999921, 3.9874051712861096, 17498.84, 5.254149999998052, 2.2921932728280248, -11328.4975, 33.86316875000207, 5.8192068832446635, 16585.815000000002, 108.37642499997702, 10.41039984822759, 44097.975000000006, 81.22242499998758, 9.012348473066695, 27920.082500000004, 28.84006875000287, 5.3702950337949655, -7979.525, 487.7472250000016, 22.085000000000036, 3661.4399999999996, 62.25209999999799, 7.889999999999873, 24053.35, 136.88999999997446, 11.699999999998909, 26869.25, 1263.091600000062, 35.54000000000087, -25216.575, 87.51602499999183, 9.354999999999563, -14596.47, 12.959999999996072, 3.5999999999994543, 27820.545000000002, 535.2282250000102, 23.135000000000222, -24470.77, 111.0916000000184, 10.540000000000873, '0'
-10308.87, 19119.23, 14130.30, 17500.32, -11324.24, 16575.70, 44082.58, 27914.96, -7977.00, 3667.81, 24073.97, 26922.94, -25214.00, -14585.65, 27857.96, -24458.15, -10325.05, 19111.46, 14126.66, 17496.61, -11327.84, 16581.60, 44119.75, 27936.08, -7977.00, 3667.81, 24073.97, 26922.94, -25214.00, -14585.65, 27857.96, -24458.15, -10325.05, 19111.46, 14126.66, 17496.61, -11327.84, 16581.60, 44119.75, 27936.08, -7975.77, 3656.77, 24056.40, 26871.24, -25206.49, -14596.18, 27818.78, -24479.96, -10312.40, 19114.92, 14138.98, 17511.61, -11315.24, 16571.16, 44091.41, 27932.91, -7975.77, 3656.77, 24056.40, 26871.24, -25206.49, -14596.18, 27818.78, -24479.96, -10317.842499999999, 53.505668749992154, 7.314756916671405, 19114.2675, 10.204068750000799, 3.19438080854503, 14130.649999999998, 25.33789999999889, 5.033676588736993, 17501.2875, 37.812018750000426, 6.149147806810341, -11323.789999999999, 26.527500000001474, 5.150485414016962, 16577.515, 19.26367499999386, 4.389040327906986, 44103.372500000005, 277.96861874996097, 16.67239091282234, 27930.0075, 77.15056875001696, 8.7835396481155, -7976.385, 0.3782249999997315, 0.6149999999997817, 3662.29, 30.4703999999998, 5.519999999999982, 24065.184999999998, 77.17622499999744, 8.784999999999854, 26897.09, 668.2224999999248, 25.849999999998545, -25210.245000000003, 14.10002499999399, 3.7549999999991996, -14590.914999999999, 27.720225000003445, 5.265000000000327, 27838.37, 383.7681000000057, 19.590000000000146, -24469.055, 118.91902499997461, 10.904999999998836, '0'
-10312.40, 19114.92, 14138.98, 17511.61, -11315.24, 16571.16, 44091.41, 27932.91, -7966.90, 3663.00, 24072.16, 26928.17, -25194.42, -14581.00, 27863.04, -24448.54, -10308.33, 19115.99, 14137.50, 17516.73, -11321.67, 16584.23, 44132.42, 27952.17, -7966.90, 3663.00, 24072.16, 26928.17, -25194.42, -14581.00, 27863.04, -24448.54, -10308.33, 19115.99, 14137.50, 17516.73, -11321.67, 16584.23, 44132.42, 27952.17, -7935.11, 3656.43, 24053.38, 26886.22, -25195.56, -14593.59, 27836.75, -24473.97, -10320.78, 19125.98, 14132.58, 17512.37, -11327.48, 16581.35, 44114.41, 27948.29, -7935.11, 3656.43, 24053.38, 26886.22, -25195.56, -14593.59, 27836.75, -24473.97, -10312.46, 25.834950000003037, 5.082809262603018, 19118.22, 20.26334999999762, 4.501483088938313, 14136.64, 5.859599999999637, 2.420661066733556, 17514.359999999997, 5.689099999999179, 2.385183431101092, -11321.515, 18.751224999999394, 4.3302684674277865, 16580.2425, 28.879668749998114, 5.373980717307991, 44117.665, 283.8350249999227, 16.84740410270742, 27946.385000000002, 63.034274999991716, 7.939412761658869, -7951.005, 252.6510249999994, 15.894999999999982, 3659.715, 10.791225000000537, 3.285000000000082, 24062.77, 88.17209999998907, 9.389999999999418, 26907.195, 439.95062499993895, 20.974999999998545, -25194.989999999998, 0.3249000000017419, 0.570000000001528, -14587.294999999998, 39.62702500000091, 6.295000000000073, 27849.895, 172.79102500001147, 13.145000000000437, -24461.255, 161.6712250000037, 12.715000000000146, '0'
-10320.78, 19125.98, 14132.58, 17512.37, -11327.48, 16581.35, 44114.41, 27948.29, -8004.34, 3658.40, 24062.48, 26925.92, -25190.62, -14588.45, 27867.51, -24462.02, -10326.48, 19105.94, 14132.90, 17512.88, -11322.37, 16592.41, 44161.39, 27974.88, -8004.34, 3658.40, 24062.48, 26925.92, -25190.62, -14588.45, 27867.51, -24462.02, -10326.48, 19105.94, 14132.90, 17512.88, -11322.37, 16592.41, 44161.39, 27974.88, -7969.69, 3639.65, 24032.64, 26872.52, -25182.55, -14602.55, 27830.87, -24483.59, -10312.56, 19124.82, 14137.43, 17521.62, -11319.48, 16581.04, 44121.29, 27959.66, -7969.69, 3639.65, 24032.64, 26872.52, -25182.55, -14602.55, 27830.87, -24483.59, -10321.575, 32.50507499999989, 5.701322215065545, 19115.67, 94.84110000000916, 9.738639535377063, 14133.9525, 4.0480687500009385, 2.0119812996151176, 17514.9375, 14.928618749995808, 3.8637570769907117, -11322.925, 8.308024999999313, 2.8823644807690982, 16586.802499999998, 31.456068750000632, 5.608571007841537, 44139.62, 479.8496999999353, 21.905471919133248, 27964.4275, 125.41436875000396, 11.19885568931058, -7987.014999999999, 300.1556250000095, 17.325000000000273, 3649.025, 87.890625, 9.375, 24047.56, 222.60640000000217, 14.920000000000073, 26899.22, 712.8899999999418, 26.69999999999891, -25186.585, 16.281224999998827, 4.0349999999998545, -14595.5, 49.70249999998974, 7.049999999999272, 27849.19, 335.62239999998934, 18.31999999999971, -24472.805, 116.31622499999686, 10.784999999999854, '0'
